index;dataschema_variable;label;valueType;input_dataset;input_variables;Mlstr_harmo::rule_category;Mlstr_harmo::algorithm;Mlstr_harmo::comment;Mlstr_harmo::status;Mlstr_harmo::status_detail
38;MED_NSAID;Regular use of non-steroidal anti-inflammatory drugs;integer;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
39;INC_CVD;CVD event during follow-up;integer;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
40;AGE_CVD;Age at diagnosis of CVD;decimal;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
41;INC_ANGINA;Angina pectoris event during follow-up;integer;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
42;AGE_ANGINA;Age at diagnosis of angina pectoris;decimal;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
43;INC_MI;Myocardial infarction during follow-up;integer;KORA_S3_P2;inz_mi_16;direct_mapping;direct_mapping;validated incidence of myocardial infarction;complete;identical
44;AGE_MI;Age at diagnosis of myocardial infarction;decimal;KORA_S3_P2;mi_alter_16;direct_mapping;direct_mapping;age at end of follow-up for MI;complete;identical
45;INC_STR;Stroke during follow-up;integer;KORA_S3_P2;inz_apo_16;direct_mapping;direct_mapping;validated incidence of stroke without TIA;complete;identical
46;AGE_STR;Age at diagnosis of stroke;decimal;KORA_S3_P2;apo_alter_16;direct_mapping;direct_mapping;age at end of follow-up for stroke;complete;identical
47;INC_ISC_STR;Cerebral infarction (ischaemic stroke) during follow-up;integer;KORA_S3_P2;inz_apo_isc_16;direct_mapping;direct_mapping;inz_apo_16 = 1 (apo_typ_ 16 = 1, 2);complete;identical
48;AGE_ISC_STR;Age at diagnosis of cerebral infarction (ischaemic stroke);decimal;KORA_S3_P2;apo_alter_16;direct_mapping;direct_mapping;age at end of follow-up for ischaemic stroke;complete;identical
49;INC_HAEMO_STR;Haemorrhagic stroke during follow-up;integer;KORA_S3_P2;inz_apo_haem_16;direct_mapping;direct_mapping;inz_apo_16 = 1 (apo_typ_ 16 = 3, 4);complete;identical
50;AGE_HAEMO_STR;Age at diagnosis of haemorrhagic stroke;decimal;KORA_S3_P2;apo_alter_16;direct_mapping;direct_mapping;age at end of follow-up for haemorrhagic stroke;complete;identical
51;INC_HYP;Essential hypertension during follow-up;integer;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
52;AGE_HYP;Age at diagnosis of essential hypertension;decimal;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
53;INC_HF;Heart failure during follow-up;integer;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
54;AGE_HF;Age at diagnosis of heart failure;decimal;KORA_S3_P2;;impossible;impossible;unavailable;impossible;unavailable
55;INC_DIAB2;Diabetes mellitus type 2 during follow-up;integer;KORA_S3_P2;inz_dm_16;direct_mapping;direct_mapping;;complete;identical
56;AGE_DIAB2;Age at diagnosis of diabetes mellitus type 2;decimal;KORA_S3_P2;dm_alter_16;direct_mapping;direct_mapping;age at end of follow-up for T2DM;complete;identical
57;INC_CANCER;Cancer during follow-up;integer;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
58;TYPE_CANCER;Type of Cancer (ICD 10, 3 digits,e.g. C18);integer;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
59;AGE_CANCER;Age at diagnosis of cancer;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
60;VITAL_ST;Vital status at the end of mortality follow-up;integer;KORA_S3_P2;t_all_16;direct_mapping;direct_mapping;;complete;identical
61;AGE_DEATH;Age at time of death;decimal;KORA_S3_P2;t_alter_16;direct_mapping;direct_mapping;age at end of follow-up for mortality;complete;identical
62;VITAL_ST_CVD;Vital status at the end of CVD mortality follow-up;integer;KORA_S3_P2;t_cvd_16;direct_mapping;direct_mapping;;complete;identical
63;VITAL_ST_CANCER;Vital status at the end of cancer mortality follow-up;integer;KORA_S3_P2;t_ca_16;direct_mapping;direct_mapping;;complete;identical
64;AGE_FUP;Age at end of follow-up;decimal;KORA_S3_P2;t_alter_16;direct_mapping;direct_mapping;;complete;identical
65;BMI;Body Mass Index at baseline;decimal;KORA_S3_P2;dtbmi;direct_mapping;direct_mapping;;complete;identical
66;BMI_FUP;Body Mass Index at follow-up;decimal;KORA_S3_P2;k4tbmi;direct_mapping;direct_mapping;selfreported;proximate;tentative
67;BMI_SDS;Body Mass Index Standard Deviation Score at baseline (children studies);decimal;KORA_S3_P2;;impossible;impossible;N/A adult participants;impossible;unavailable
68;BMI_SDS_FUP;Body Mass Index Standard Deviation Score at follow-up (children studies);decimal;KORA_S3_P2;;impossible;impossible;N/A adult participants;impossible;unavailable
69;WAIST_FUP;Waist circumference at follow-up;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
70;WAIST;Waist circumference at baseline;decimal;KORA_S3_P2;dttumf;direct_mapping;direct_mapping;;complete;identical
71;HIP;Hip circumference at baseline;decimal;KORA_S3_P2;dthumf;direct_mapping;direct_mapping;;complete;identical
72;HIP_FUP;Hip circumference at follow-up;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
73;FMI_FUP;Fat mass index at follow-up;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
74;FMI;Fat mass index at baseline;decimal;KORA_S3_P2;DTBFMI_K;direct_mapping;direct_mapping;according to Kyle;complete;identical
75;BODY_FAT_FUP;Body fat precent at follow-up;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
76;BODY_FAT;Body fat precent at baseline;decimal;KORA_S3_P2;DTBFKG_K;direct_mapping;direct_mapping;according to Kyle;complete;identical
77;AGE_ANTH_FUP;Age at anthropometric measurement at follow-up;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
78;ENERGY;Energy intake [kcal/d];decimal;KORA_S3_P2;dkcal;direct_mapping;direct_mapping;;complete;identical
79;CARB;Carbohydrate intake [g/d];decimal;KORA_S3_P2;dkohle;direct_mapping;direct_mapping;;complete;identical
80;PROT;Protein intake [g/d];decimal;KORA_S3_P2;deiwei;direct_mapping;direct_mapping;;complete;identical
81;FAT;Fat intake [g/d];decimal;KORA_S3_P2;dfette;direct_mapping;direct_mapping;;complete;identical
82;ALC;Alcohol intake [g/d];decimal;KORA_S3_P2;dalk;direct_mapping;direct_mapping;;complete;identical
83;FIBER;Dietary fiber intake [g/d];decimal;KORA_S3_P2;dballa;direct_mapping;direct_mapping;;complete;identical
84;SFA;Saturated fat intake [g/d];decimal;KORA_S3_P2;dges;direct_mapping;direct_mapping;;complete;identical
85;MUFA;Monounsaturated fat intake [g/d];decimal;KORA_S3_P2;deuf;direct_mapping;direct_mapping;;complete;identical
86;PUFA;Polyunsaturated fat intake [g/d];decimal;KORA_S3_P2;dmuf;direct_mapping;direct_mapping;;complete;identical
87;TOT_SUGARS;Total sugar intake [g/d];decimal;KORA_S3_P2;"dkmosa; dkdisa";operation;dkmosa + dkdisa;dkmosa (monosaccharides) + dkdisa (disaccharides);complete;compatible
88;ADD_SUGARS;Added sugar intake [g/d];decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
89;FREE_SUGARS;Free sugar intake [g/d];decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
90;GLUC;Glucose intake [g/d];decimal;KORA_S3_P2;dkmt;direct_mapping;direct_mapping;;complete;identical
91;FRUC;Fructose intake [g/d];decimal;KORA_S3_P2;dkmf;direct_mapping;direct_mapping;;complete;identical
92;GI;Daily glycaemic index;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
93;GL;Daily glycaemic load;decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
94;SODIUM;Sodium intake [g/d];decimal;KORA_S3_P2;dnatr;direct_mapping;direct_mapping;;complete;identical
95;SOD_POT_RATIO;Sodium to potassium intake ratio [g/d];decimal;KORA_S3_P2;"dnatr; dkal";operation;dnatr/dkal;;complete;identical
96;SUGAR_CONFECT_11;Intake of sugar and similar, confectionery and water-based sweet desserts [g/d];decimal;KORA_S3_P2;"DV610; DV681; DV684; DV687; DV620; DV630; DV650; DV670";operation;DV610 + DV681 + DV684 + DV687 + DV620 + DV630 + DV650 + DV670;DV610 (sugar) + DV681 (honey) + DV684 (jam) + DV687 (other sweet spreads) + DV620 (cacao products) + DV630 (chocolate products) + DV650 (confectionary) + DV670 (all ice cream);complete;compatible
97;CAKES_12;Intake of cakes and fine bakery products [g/d];decimal;KORA_S3_P2;"DV540; DV570";operation;DV540 + DV570;DV540 (fine bakery wares) + DV570 (long-life baked goods);complete;compatible
98;FRUITVEG_JUICE_1301;Intake of fruit and vegetable juices [g/d];decimal;KORA_S3_P2;DV810;direct_mapping;DV810;DV810 (fruit / vegetable juice);complete;identical
99;SOFTDRINKS_1302;Intake of soft drinks [g/d];decimal;KORA_S3_P2;"DV825; DV829";operation;DV825 + DV829;DV825 (caffeinated lemonade) + DV829 (other soft drinks);complete;compatible
100;ART_SWEETENER_170201;Intake of artificial sweeteners (e.g., aspartam, saccharine) [g/d];decimal;KORA_S3_P2;;impossible;impossible;;impossible;unavailable
101;VEGETABLES_02;Vegetable intake [g/d];decimal;KORA_S3_P2;"DV431; DV433; DV440;
DV451; DV455; DV459; DV461; DV465;
DV469; DV470; DV480; 
DV499";operation;"DV431 + DV433 + DV440 +
DV451 + DV455 + DV459 + DV461 +  DV465 +
DV469 + DV470 + DV480 + 
DV499";"DV431 (cauliflower) + DV433 (other cabbage) + DV440 (leafy and stem vegetables) +
DV451 (tomatoes) + DV455 (cucumbers) + DV459 (other fruit vegetables) + DV461 (onion vegetables) +  DV465 (carrots) +
DV469 (other frsh vegetables) + DV470 (frzoen vegetables) + DV480 (canned vegetables) + 
DV499 (other vegetable products)";complete;compatible
102;LEGUMES_TOT_03;Total legumes intake [g/d];decimal;KORA_S3_P2;DV491;direct_mapping;DV491;;complete;identical
103;FRUITS_TOT_04;Total fruit intake [g/d];decimal;KORA_S3_P2;"DV310; DV311; DV315; DV321; DV323;
DV325; DV331; DV334; DV337; DV341;
DV343; DV344; DV345; DV346; DV351;
DV357; DV360; DV370; DV390";operation;"DV310 +
DV311 +
DV315 +
DV321 +
DV323 +
DV325 +
DV331 +
DV334 +
DV337 +
DV341 +
DV343 +
DV344 +
DV345 +
DV346 +
DV351 +
DV357 +
DV360 +
DV370 +
DV390";"DV310 (fruit without specification) +
DV311 (apples) +
DV315 (other pome fruits) +
DV321 (peaches) +
DV323 (cherries) +
DV325 (other stone fruits)+
DV331 (strawberries)+
DV334 (other berries)+
DV337 (grapes)+
DV341 (oranges, mandarins)+
DV343 (grapefruits)+
DV344 (other citrus fruits)+
DV345 (bananas)+
DV346 (other tropical fruits)+
DV351 (nuts)+
DV357 (dried fruit)+
DV360 (canned fruit)+
DV370 (frozen fruits)+
DV390 (other processed fruit)";complete;compatible
104;RED_MEAT_0701;Intake of red meat (mammals meat) [g/d];decimal;KORA_S3_P2;"DV111; DV112; DV113; DV115; DV117;
DV119; DV131";operation;DV111 + DV112 + DV113 + DV115 + DV117 + DV119 + DV131;DV111 (beef)+ DV112 (veal) + DV113 (pork meat) + DV115 (sheep or goat meat) + DV117 (game meat) + DV119 (other meat) + DV131 (minced meat);complete;compatible
105;PROCMEAT_0704;Intake of processed or preserved meat [g/d];decimal;KORA_S3_P2;"DV141; DV145; DV147; DV150; DV160";operation;DV141 + DV145 + DV147 + DV150 + DV160;DV141 (sausage) + DV145 (ham) + DV147 (bacon) + DV150 (canned, frozen meat or meat products) + DV160 (other meat products);complete;compatible
106;COFFEE_130301;Coffee intake [g/d];decimal;KORA_S3_P2;"DV841; DV845";operation;DV841 + DV845;DV841 (roasted coffee) + DV845 (coffee extracts);complete;compatible
107;TEA_130302;Tea intake [g/d];decimal;KORA_S3_P2;DV850;direct_mapping;DV850;DV850 (tea);complete;identical
108;DIETARY_ASSESS_INSTR;Dietary Assessment Instrument;integer;KORA_S3_P2;__BLANK__;paste;5;5 (7_d_FR_w);complete;identical
