index;dataschema_variable;label;valueType;input_dataset;input_variables;Mlstr_harmo::rule_category;Mlstr_harmo::algorithm;Mlstr_harmo::comment;Mlstr_harmo::status;Mlstr_harmo::status_detail
29;FAM1_CANCER;First degree family history of cancer;integer;KORA_S1_P2;atmvca;direct_mapping;direct_mapping;only parents: atvca + atmca --> atmvca;complete;identical
30;DRE_SCREEN;Screening, DRE;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
31;PSA_SCREEN;Screening, PSA;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
32;FOBT_SCREEN;Screening, FOBT;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
33;COL_SCREEN;Screening, colonoscopy;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
34;MELANOMA_SCREEN;Screening, skin cancer;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
35;MAMMO_SCREEN;Screening, mammography;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
36;CERVICAL_SCREEN;Screening cervical, smear test;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
37;MED_STAT;Regular use of statins;integer;KORA_S1_P2;atmstati;direct_mapping;direct_mapping;;complete;identical
38;MED_NSAID;Regular use of non-steroidal anti-inflammatory drugs;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
39;INC_CVD;CVD event during follow-up;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
40;AGE_CVD;Age at diagnosis of CVD;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
41;INC_ANGINA;Angina pectoris event during follow-up;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
42;AGE_ANGINA;Age at diagnosis of angina pectoris;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
43;INC_MI;Myocardial infarction during follow-up;integer;KORA_S1_P2;inz_mi_16;direct_mapping;direct_mapping;but not only ICD-10: I21- also I22 - I25 and R96;complete;identical
44;AGE_MI;Age at diagnosis of myocardial infarction;decimal;KORA_S1_P2;mi_alter_16;direct_mapping;direct_mapping;age at end of follow-up for myocardial infarction;complete;identical
45;INC_STR;Stroke during follow-up;integer;KORA_S1_P2;inz_apo_16;direct_mapping;direct_mapping;validated incidence stroke (without TIA);complete;identical
46;AGE_STR;Age at diagnosis of stroke;decimal;KORA_S1_P2;apo_alter_16;direct_mapping;direct_mapping;age at end of follow-up for stroke;complete;identical
47;INC_ISC_STR;Cerebral infarction (ischaemic stroke) during follow-up;integer;KORA_S1_P2;inz_apo_isc_16;direct_mapping;direct_mapping;validated incidence: inz_apo_16 = 1 (apo_typ_ 16 = 1, 2);complete;identical
48;AGE_ISC_STR;Age at diagnosis of cerebral infarction (ischaemic stroke);decimal;KORA_S1_P2;apo_alter_16;direct_mapping;direct_mapping;age at end of ischaemic stroke;complete;identical
49;INC_HAEMO_STR;Haemorrhagic stroke during follow-up;integer;KORA_S1_P2;inz_apo_haem_16;direct_mapping;direct_mapping;validated incidence: inz_apo_16 = 1 (apo_typ_ 16 = 3, 4);complete;identical
50;AGE_HAEMO_STR;Age at diagnosis of haemorrhagic stroke;decimal;KORA_S1_P2;apo_alter_16;direct_mapping;direct_mapping;age at end of follow-up for haemorrhagic stroke;complete;identical
51;INC_HYP;Essential hypertension during follow-up;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
52;AGE_HYP;Age at diagnosis of essential hypertension;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
53;INC_HF;Heart failure during follow-up;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
54;AGE_HF;Age at diagnosis of heart failure;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
55;INC_DIAB2;Diabetes mellitus type 2 during follow-up;integer;KORA_S1_P2;inz_dm_16;direct_mapping;direct_mapping;;complete;identical
56;AGE_DIAB2;Age at diagnosis of diabetes mellitus type 2;decimal;KORA_S1_P2;dm_alter_16;direct_mapping;direct_mapping;;complete;identical
57;INC_CANCER;Cancer during follow-up;integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
58;TYPE_CANCER;Type of Cancer (ICD 10, 3 digits,e.g. C18);integer;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
59;AGE_CANCER;Age at diagnosis of cancer;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
60;VITAL_ST;Vital status at the end of mortality follow-up;integer;KORA_S1_P2;t_all_16;direct_mapping;direct_mapping;;complete;identical
61;AGE_DEATH;Age at time of death;decimal;KORA_S1_P2;t_alter_16;direct_mapping;direct_mapping;;complete;identical
62;VITAL_ST_CVD;Vital status at the end of CVD mortality follow-up;integer;KORA_S1_P2;t_cvd_16;direct_mapping;direct_mapping;;complete;identical
63;VITAL_ST_CANCER;Vital status at the end of cancer mortality follow-up;integer;KORA_S1_P2;t_ca_16;direct_mapping;direct_mapping;;complete;identical
64;AGE_FUP;Age at end of follow-up;decimal;KORA_S1_P2;t_alter_16;direct_mapping;direct_mapping;;complete;identical
65;BMI;Body Mass Index at baseline;decimal;KORA_S1_P2;atbmi;direct_mapping;direct_mapping;;complete;identical
66;BMI_FUP;Body Mass Index at follow-up;decimal;KORA_S1_P2;k4tbmi;direct_mapping;direct_mapping;self-reported;proximate;tentative
67;BMI_SDS;Body Mass Index Standard Deviation Score at baseline (children studies);decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
68;BMI_SDS_FUP;Body Mass Index Standard Deviation Score at follow-up (children studies);decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
69;WAIST_FUP;Waist circumference at follow-up;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
70;WAIST;Waist circumference at baseline;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
71;HIP;Hip circumference at baseline;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
72;HIP_FUP;Hip circumference at follow-up;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
73;FMI_FUP;Fat mass index at follow-up;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
74;FMI;Fat mass index at baseline;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
75;BODY_FAT_FUP;Body fat precent at follow-up;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
76;BODY_FAT;Body fat precent at baseline;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
77;AGE_ANTH_FUP;Age at anthropometric measurement at follow-up;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
78;ENERGY;Energy intake [kcal/d];decimal;KORA_S1_P2;akcal;direct_mapping;direct_mapping;;complete;identical
79;CARB;Carbohydrate intake [g/d];decimal;KORA_S1_P2;akohle;direct_mapping;direct_mapping;;complete;identical
80;PROT;Protein intake [g/d];decimal;KORA_S1_P2;aeiwei;direct_mapping;direct_mapping;;complete;identical
81;FAT;Fat intake [g/d];decimal;KORA_S1_P2;afette;direct_mapping;direct_mapping;;complete;identical
82;ALC;Alcohol intake [g/d];decimal;KORA_S1_P2;aalk;direct_mapping;direct_mapping;;complete;identical
83;FIBER;Dietary fiber intake [g/d];decimal;KORA_S1_P2;aballa;direct_mapping;direct_mapping;;complete;identical
84;SFA;Saturated fat intake [g/d];decimal;KORA_S1_P2;ages;direct_mapping;direct_mapping;;complete;identical
85;MUFA;Monounsaturated fat intake [g/d];decimal;KORA_S1_P2;aeuf;direct_mapping;direct_mapping;;complete;identical
86;PUFA;Polyunsaturated fat intake [g/d];decimal;KORA_S1_P2;amuf;direct_mapping;direct_mapping;;complete;identical
87;TOT_SUGARS;Total sugar intake [g/d];decimal;KORA_S1_P2;"akmosa; akdisa";operation;akmosa + akdisa;akmosa (monosaccharides) + akdisa (disaccharides);complete;compatible
88;ADD_SUGARS;Added sugar intake [g/d];decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
89;FREE_SUGARS;Free sugar intake [g/d];decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
90;GLUC;Glucose intake [g/d];decimal;KORA_S1_P2;akmt;direct_mapping;direct_mapping;;complete;identical
91;FRUC;Fructose intake [g/d];decimal;KORA_S1_P2;akmf;direct_mapping;direct_mapping;;complete;identical
92;GI;Daily glycaemic index;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
93;GL;Daily glycaemic load;decimal;KORA_S1_P2;;impossible;impossible;unavailable;impossible;unavailable
94;SODIUM;Sodium intake [g/d];decimal;KORA_S1_P2;anatr;direct_mapping;direct_mapping;;complete;identical
95;SOD_POT_RATIO;Sodium to potassium intake ratio [g/d];decimal;KORA_S1_P2;"anatr; akal";operation;anatr/akal;;complete;identical
96;SUGAR_CONFECT_11;Intake of sugar and similar, confectionery and water-based sweet desserts [g/d];decimal;KORA_S1_P2;"AV610; AV681; AV684; AV687; AV620; AV630; AV650; AV670";operation;AV610 + AV681 + AV684 + AV687 + AV620 + AV630 + AV650 + AV670;AV610 (sugar) + AV681 (honey) + AV684 (jam) + AV687 (other sweet spreads) + AV620 (cacao products) + AV630 (chocolate products) + AV650 (confectionary) + AV670 (all ice cream);complete;compatible
97;CAKES_12;Intake of cakes and fine bakery products [g/d];decimal;KORA_S1_P2;"AV540; AV570";operation;AV540 + AV570;AV540 (fine bakery wares) + AV570 (long-life baked goods);complete;compatible
98;FRUITVEG_JUICE_1301;Intake of fruit and vegetable juices [g/d];decimal;KORA_S1_P2;AV810;direct_mapping;direct_mapping;AV810 (fruit / vegetable juice);complete;identical
99;SOFTDRINKS_1302;Intake of soft drinks [g/d];decimal;KORA_S1_P2;"AV825; AV829";operation;AV825 + AV829;AV825 (caffeinated lemonade) + AV829 (other soft drinks);complete;compatible
100;ART_SWEETENER_170201;Intake of artificial sweeteners (e.g., aspartam, saccharine) [g/d];decimal;KORA_S1_P2;;impossible;impossible;impossible;impossible;unavailable
101;VEGETABLES_02;Vegetable intake [g/d];decimal;KORA_S1_P2;"AV431; AV433; AV440;
AV451; AV455; AV459; AV461; AV465;
AV469; AV470; AV480;
AV499";operation;"AV431+ AV433 + AV440 +
AV451 + AV455 + AV459 + AV461 + AV465 +
AV469 + AV470 + AV480 +
AV499";"AV431 (cauliflower) + AV433 (other cabbage) + AV440 (leafy and stem vegetables) +
AV451 (tomatoes) + AV455 (cucumbers) + AV459 (other fruit vegetables) + AV461 (onion vegetables) +  AV465 (carrots) +
AV469 (other frsh vegetables) + AV470 (frzoen vegetables) + AV480 (canned vegetables) +
AV499 (other vegetable products)";complete;compatible
102;LEGUMES_TOT_03;Total legumes intake [g/d];decimal;KORA_S1_P2;AV491;direct_mapping;direct_mapping;AV491 (dry legumes) ;complete;identical
103;FRUITS_TOT_04;Total fruit intake [g/d];decimal;KORA_S1_P2;"AV310; AV311; AV315;AV321; AV323;
AV325; AV331; AV334; AV337; AV341;
AV343; AV344; AV345; AV346; AV351;
AV357; AV360; AV370; AV390";operation;"AV310 + AV311 + AV315 + AV321 + AV323 +
AV325 + AV331 + AV334 + AV337 + AV341 +
AV343 + AV344 + AV345 + AV346 + AV351 +
AV357 + AV360 + AV370 +AV390";"AV310 (fruit without specification) +
AV311 (apples) +
AV315 (other pome fruits) +
AV321 (peaches) +
AV323 (cherries) +
AV325 (other stone fruits)+
AV331 (strawberries)+
AV334 (other berries)+
AV337 (grapes)+
AV341 (oranges, mandarins)+
AV343 (grapefruits)+
AV344 (other citrus fruits)+
AV345 (bananas)+
AV346 (other tropical fruits)+
AV351 (nuts)+
AV357 (dried fruit)+
AV360 (canned fruit)+
AV370 (frozen fruits)+
AV390 (other processed fruit)";complete;compatible
104;RED_MEAT_0701;Intake of red meat (mammals meat) [g/d];decimal;KORA_S1_P2;"AV111; AV112; AV113; AV115; AV117;
AV119; AV131";operation;"AV111 + AV112 + AV113 + AV115 + AV117 +
AV119 + AV131";AV111 (beef)+ AV112 (veal) + AV113 (pork meat) + AV115 (sheep or goat meat) + AV117 (game meat) + AV119 (other meat) + AV131 (minced meat);complete;compatible
105;PROCMEAT_0704;Intake of processed or preserved meat [g/d];decimal;KORA_S1_P2;"AV141; AV145; AV147; AV150; AV160";operation;AV141 + AV145 + AV147 + AV150 + AV160;AV141 (sausage) + AV145 (ham) + AV147 (bacon) + AV150 (canned, frozen meat or meat products) + AV160 (other meat products);complete;compatible
106;COFFEE_130301;Coffee intake [g/d];decimal;KORA_S1_P2;"AV841; AV845";operation;AV841 + AV845;AV841 (roasted coffee) + AV845 (coffee extracts);complete;compatible
107;TEA_130302;Tea intake [g/d];decimal;KORA_S1_P2;AV850;direct_mapping;direct_mapping;AV850 (tea);complete;identical
108;DIETARY_ASSESS_INSTR;Dietary Assessment Instrument;integer;KORA_S1_P2;__BLANK__;paste;5;5 (7_d_FR_w);complete;identical
