index;dataschema_variable;label;valueType;input_dataset;input_variables;Mlstr_harmo::rule_category;Mlstr_harmo::algorithm;Mlstr_harmo::comment;Mlstr_harmo::status;Mlstr_harmo::status_detail
17;LIVE_BIRTHS;Number of live births given [Nr. of birth];integer;EPICP_P2;kinder;direct_mapping;direct_mapping;number of children as proxy for number of pregnancies;partial;proximate
18;AGE_FIRST_BIRTH;Age at the first given birth [years];decimal;EPICP_P2;kind1;direct_mapping;direct_mapping;;complete;identical
19;TG;Triglycerides measured from blood samples [mmol/L];decimal;EPICP_P2;corr_trigly;operation;corr_trigly/88.57;;complete;compatible
20;CHOL;Total cholesterol measured from blood samples [mmol/L];decimal;EPICP_P2;corr_chol;operation;corr_chol/38.67;;complete;compatible
21;LDL;LDL cholesterol measured from blood samples [mmol/L];decimal;EPICP_P2;"corr_chol;corr_hdl";operation;(corr_chol - corr_hdl)/38.67;;complete;compatible
22;HDL;HDL cholesterol measured from blood samples [mmol/L];decimal;EPICP_P2;corr_hdl;operation;corr_hdl/38.67;;complete;compatible
23;PREV_DIAB;History of diabetes;integer;EPICP_P2;casediab_fup5;case_when;"case_when(
casediab_fup5 == 1 ~ 1L,
TRUE ~ 0)";;complete;compatible
24;PREV_HYP;History of hypertension;integer;EPICP_P2;casehyp_fup5;case_when;"case_when(
casehyp_fup5 == 1 ~ 1L,
TRUE ~ 0)";;complete;compatible
25;PREV_CVD;History of cardiovascular disease;integer;EPICP_P2;"casemi_fup5;casestroke_fup5";case_when;"case_when(
casemi_fup5 == 1 | casestroke_fup5 == 1 | casehf_fup5 == 1 ~ 1L,
TRUE ~ 0L)";;complete;compatible
26;PREV_CANCER;History of cancer;integer;EPICP_P2;prevcanc;direct_mapping;direct_mapping;;complete;identical
27;FAM1_CHD_STROKE;First degree family history of premature CHD and stroke;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
28;FAM1_DIAB2;First degree family history of T2D;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
29;FAM1_CANCER;First degree family history of cancer;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
30;DRE_SCREEN;Screening, DRE;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
31;PSA_SCREEN;Screening, PSA;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
32;FOBT_SCREEN;Screening, FOBT;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
33;COL_SCREEN;Screening, colonoscopy;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
34;MELANOMA_SCREEN;Screening, skin cancer;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
35;MAMMO_SCREEN;Screening, mammography;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
36;CERVICAL_SCREEN;Screening cervical, smear test;integer;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
37;MED_STAT;Regular use of statins;integer;EPICP_P2;lipidlower;direct_mapping;direct_mapping;;complete;identical
38;MED_NSAID;Regular use of non-steroidal anti-inflammatory drugs;integer;EPICP_P2;nsar_excl_ASS;direct_mapping;direct_mapping;;complete;identical
39;INC_CVD;CVD event during follow-up;integer;EPICP_P2;"casemi_fup5;casestroke_fup5;casehf_fup5";case_when;"case_when(
  casemi_fup5 %in% c(2,5) | casestroke_fup5 %in% c(2,6) | casehf_fup5 == 2 ~ 1L,
  casemi_fup5 %in% c(0) | casestroke_fup5 %in% c(0) | casehf_fup5 %in% c(0) ~ 0L,
  TRUE ~ NA_integer_)";"0=not diseased; 1= prevalent; 2=incident; 3= incident I15 (Sekundärhypertonie, aufgrund einer anderen Erkrankung); 5=I252 old MI, date of diagnosis unknown; 6=I64Y old stroke, date of diagnosis unknown; 8=incident DCO; 9= incident (not yet verified); 1, 3, 8 (nur Totenschein, nicht verifiziert; aber für Mortalitätsanalyse verwendbar), 9";complete;compatible
40;AGE_CVD;Age at diagnosis of CVD [years];decimal;EPICP_P2;"age0;d_recrui;dd_incmi;dd_incstroke;dd_inchf";operation;"as.numeric(pmin(age0 + ((dd_inchf - d_recrui)/365.25),
                     age0 + ((dd_incstroke - d_recrui)/365.25),
                     age0 + ((dd_incmi - d_recrui)/365.25), na.rm = TRUE))";;complete;compatible
41;INC_ANGINA;Angina pectoris event during follow-up;integer;EPICP_P2;impossible;impossible;impossible;not verified, only self-report;impossible;unavailable
42;AGE_ANGINA;Age at diagnosis of angina pectoris [years];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
43;INC_MI;Myocardial infarction during follow-up;integer;EPICP_P2;casemi_fup5;case_when;"case_when(
casemi_fup5 %in% c(2,5) ~ 1L,
casemi_fup5 %in% c(0) ~ 0L,
TRUE ~ NA_integer_)";"0=not diseased; 1= prevalent; 2=incident; 3= incident I15; 5=I252 old MI, date of diagnosis unknown; 6=I64Y old stroke, date of diagnosis unknown; 8=incident DCO; 9= incident (not yet verified); 1,3, 6, 8, 9 should be excluded";complete;compatible
44;AGE_MI;Age at diagnosis of myocardial infarction [years];decimal;EPICP_P2;"age0;d_recrui;dd_incmi";operation;age0 + ((dd_incmi - d_recrui)/365.25);;complete;compatible
45;INC_STR;Stroke during follow-up;integer;EPICP_P2;casestroke_fup5;case_when;"case_when(
casestroke_fup5 %in% c(2,6) ~ 1L,
casestroke_fup5 %in% c(0) ~ 0L,
TRUE ~ NA_integer_)";"0=not diseased; 1= prevalent; 2=incident; 3= incident I15; 5=I252 old MI, date of diagnosis unknown; 6=I64Y old stroke, date of diagnosis unknown; 8=incident DCO; 9= incident (not yet verified); 1, 3, 5, 8, 9 should be excluded";complete;compatible
46;AGE_STR;Age at diagnosis of stroke [years];decimal;EPICP_P2;"age0;d_recrui;dd_incstroke";operation;age0 + ((dd_incstroke - d_recrui)/365.25);;complete;compatible
47;INC_ISC_STR;Cerebral infarction (ischaemic stroke) during follow-up;integer;EPICP_P2;caseI63_fup5;case_when;"case_when(caseI63_fup5 == 1 ~ 1L,
                          caseI63_fup5 == 0 ~ 0L,
                          is.na(caseI63_fup5) ~ 0L)";nur yes/no kodiert (abgeleitet aus dem ICD-10 Code);complete;identical
48;AGE_ISC_STR;Age at diagnosis of cerebral infarction (ischaemic stroke) [years];decimal;EPICP_P2;"age0;d_recrui;dd_incstroke";operation;age0 + ((dd_incstroke - d_recrui)/365.25);;complete;compatible
49;INC_HAEMO_STR;Haemorrhagic stroke during follow-up;integer;EPICP_P2;caseI61_fup5;case_when;"case_when(caseI61_fup5 == 1 ~ 1L,
                          caseI61_fup5 == 0 ~ 0L,
                          is.na(caseI61_fup5) ~ 0L)";;complete;identical
50;AGE_HAEMO_STR;Age at diagnosis of haemorrhagic stroke [years];decimal;EPICP_P2;"age0;d_recrui;dd_incstroke";operation;age0 + ((dd_incstroke - d_recrui)/365.25);;complete;compatible
51;INC_HYP;Essential hypertension during follow-up;integer;EPICP_P2;casehyp_fup5;case_when;"case_when(
casehyp_fup5 == 2 ~ 1L,
casehyp_fup5 == 0 ~ 0L,
TRUE ~ NA_integer_)";"0=not diseased; 1= prevalent; 2=incident; 3= incident I15; 5=I252 old MI, date of diagnosis unknown; 6=I64Y old stroke, date of diagnosis unknown; 8=incident DCO; 9= incident (not yet verified); 1, 3, 8, 9 should be excluded";complete;compatible
52;AGE_HYP;Age at diagnosis of essential hypertension [years];decimal;EPICP_P2;"age0;d_recrui;dd_inchyp";operation;age0 + ((dd_inchyp - d_recrui)/365.25);;complete;compatible
53;INC_HF;Heart failure during follow-up;integer;EPICP_P2;casehf_fup5;case_when;"case_when(
casehf_fup5 == 2 ~ 1L,
casehf_fup5 == 0 ~ 0L,
TRUE ~ NA_integer_)";;complete;compatible
54;AGE_HF;Age at diagnosis of heart failure [years];decimal;EPICP_P2;"age0;d_recrui;dd_inchf";operation;age0 + ((dd_inchf - d_recrui)/365.25);;complete;compatible
55;INC_DIAB2;Diabetes mellitus type 2 during follow-up;integer;EPICP_P2;casediab_fup5;case_when;"case_when(
casediab_fup5 == 2 ~ 1L,
casediab_fup5 == 0 ~ 0L,
TRUE ~ NA_integer_)";"0=not diseased; 1= prevalent; 2=incident;3= incident I15; 4=inc. Diabetes (other types); 5=I252 old MI, date of diagnosis unknown; 6=I64Y old stroke, date of diagnosis unknown; 8=incident DCO; 9= incident (not yet verified); 1, 3, 5, 6, 8, 9 should be excluded";complete;compatible
56;AGE_DIAB2;Age at diagnosis of diabetes mellitus type 2 [years];decimal;EPICP_P2;"age0;d_recrui;dd_incdiab";operation;age0 + ((dd_incdiab - d_recrui)/365.25);;complete;compatible
57;INC_CANCER;Cancer during follow-up;integer;EPICP_P2;inccanc;direct_mapping;direct_mapping;"first occuring tumor (derived from ICDO2 or ICDO3 code); yes/no coded";complete;identical
58;TYPE_CANCER;Type of Cancer (ICD 10, 3 digits,e.g. C18.3);text;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
59;AGE_CANCER;Age at diagnosis of cancer [years];decimal;EPICP_P2;"age0;d_recrui;dd_inccanc;dcens_canc;inccanc";case_when;"case_when(inccanc == 1 ~ age0 + ((dd_inccanc - d_recrui)/365.25),
                                           inccanc == 0 ~ age0 + ((dcens_canc - d_recrui)/365.25))";"if inccanc=1, then take dd_inccanc; if inccanc_fup5 = 0, then take dcens_canc";complete;compatible
60;VITAL_ST;Vital status at the end of mortality follow-up;integer;EPICP_P2;vitstat5;recode;"recode(1=1; 2= 0; 6= 1)";"vital status at follow-up 5: 
1= alive;
2= dead;
6=dropped out";complete;compatible
61;AGE_DEATH;Age at time of death [years];decimal;EPICP_P2;age_death;direct_mapping;direct_mapping;;complete;identical
62;VITAL_ST_CVD;Vital status at the end of CVD mortality follow-up;integer;EPICP_P2;impossible;impossible;impossible;vitstat5 is used in all cases;impossible;unavailable
63;VITAL_ST_CANCER;Vital status at the end of cancer mortality follow-up;integer;EPICP_P2;impossible;impossible;impossible;vitstat5 is used in all cases;impossible;unavailable
64;AGE_FUP;Age at end of follow-up [years];decimal;EPICP_P2;age_fup5;direct_mapping;direct_mapping;;complete;identical
65;BMI;Body Mass Index at baseline [kg/m²];decimal;EPICP_P2;bmi0;direct_mapping;direct_mapping;;complete;identical
66;BMI_FUP;Body Mass Index at follow-up [kg/m²];decimal;EPICP_P2;bmi_f4;direct_mapping;direct_mapping;;complete;identical
67;BMI_SDS;Body Mass Index Standard Deviation Score at baseline (children studies);decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
68;BMI_SDS_FUP;Body Mass Index Standard Deviation Score at follow-up (children studies);decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
69;WAIST_FUP;Waist circumference at follow-up [cm];decimal;EPICP_P2;waist_f4;direct_mapping;direct_mapping;;complete;identical
70;WAIST;Waist circumference at baseline [cm];decimal;EPICP_P2;waist0;direct_mapping;direct_mapping;;complete;identical
71;HIP;Hip circumference at baseline [cm];decimal;EPICP_P2;hip0;direct_mapping;direct_mapping;;complete;identical
72;HIP_FUP;Hip circumference at follow-up [cm];decimal;EPICP_P2;hip_f4;direct_mapping;direct_mapping;;complete;identical
73;FMI_FUP;Fat mass index at follow-up  [kg/m²];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
74;FMI;Fat mass index at baseline  [kg/m²];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
75;BODY_FAT_FUP;Body fat precent at follow-up [%];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
76;BODY_FAT;Body fat precent at baseline  [%];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
77;AGE_ANTH_FUP;Age at anthropometric measurement at follow-up [years];decimal;EPICP_P2;age_anth_f4;direct_mapping;direct_mapping;;complete;identical
78;ENERGY;Energy intake [kcal/d];decimal;EPICP_P2;GJ;operation;GJ/4.184;GJ [kJ] calculated in kcal;complete;compatible
79;CARB;Carbohydrate intake [g/d];decimal;EPICP_P2;ZK;direct_mapping;direct_mapping;;complete;identical
80;PROT;Protein intake [g/d];decimal;EPICP_P2;ZE;direct_mapping;direct_mapping;;complete;identical
81;FAT;Fat intake [g/d];decimal;EPICP_P2;ZF;direct_mapping;direct_mapping;;complete;identical
82;ALC;Alcohol intake [g/d];decimal;EPICP_P2;ZA;direct_mapping;direct_mapping;;complete;identical
83;FIBER;Dietary fiber intake [g/d];decimal;EPICP_P2;ZB;direct_mapping;direct_mapping;;complete;identical
84;SFA;Saturated fat intake [g/d];decimal;EPICP_P2;FS;direct_mapping;direct_mapping;;complete;identical
85;MUFA;Monounsaturated fat intake [g/d];decimal;EPICP_P2;FU;direct_mapping;direct_mapping;;complete;identical
86;PUFA;Polyunsaturated fat intake [g/d];decimal;EPICP_P2;FP;direct_mapping;direct_mapping;;complete;identical
87;TOT_SUGARS;Total sugar intake [g/d];decimal;EPICP_P2;"KD;KM";operation;KD+KM;;complete;compatible
88;ADD_SUGARS;Added sugar intake [g/d];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
89;FREE_SUGARS;Free sugar intake [g/d];decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
90;GLUC;Glucose intake [g/d];decimal;EPICP_P2;KMT;direct_mapping;direct_mapping;;complete;identical
91;FRUC;Fructose intake [g/d];decimal;EPICP_P2;KMF;direct_mapping;direct_mapping;;complete;identical
92;GI;Daily glycaemic index;decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
93;GL;Daily glycaemic load;decimal;EPICP_P2;impossible;impossible;impossible;;impossible;unavailable
94;SODIUM;Sodium intake [mg/d];decimal;EPICP_P2;MNA;operation;MNA*1000;;complete;compatible
95;SOD_POT_RATIO;Sodium to potassium intake ratio;decimal;EPICP_P2;"MNA;MK";operation;MNA/MK;;complete;compatible
96;SUGAR_CONFECT_11;Intake of sugar and similar, confectionery and water-based sweet desserts [g/d];decimal;EPICP_P2;SUGAR_CONFECT_11;direct_mapping;direct_mapping;;complete;identical
97;CAKES_12;Intake of cakes and fine bakery products [g/d];decimal;EPICP_P2;CAKES_12;direct_mapping;direct_mapping;;complete;identical
98;FRUITVEG_JUICE_1301;Intake of fruit and vegetable juices [g/d];decimal;EPICP_P2;FRUITVEG_JUICE_1301;direct_mapping;direct_mapping;;complete;identical
99;SOFTDRINKS_1302;Intake of soft drinks [g/d];decimal;EPICP_P2;SOFTDRINKS_1302;direct_mapping;direct_mapping;;complete;identical
100;ART_SWEETENER_170201;Intake of artificial sweeteners (e.g., aspartam, saccharine) [g/d];decimal;EPICP_P2;ART_SWEETENER_170201;direct_mapping;direct_mapping;;complete;identical
101;VEGETABLES_02;Vegetable intake [g/d];decimal;EPICP_P2;VEGETABLES_02;direct_mapping;direct_mapping;;complete;identical
102;LEGUMES_TOT_03;Total legumes intake [g/d];decimal;EPICP_P2;LEGUMES_TOT_03;direct_mapping;direct_mapping;;partial;approximate
103;FRUITS_TOT_04;Total fruit intake [g/d];decimal;EPICP_P2;FRUITS_TOT_04;direct_mapping;direct_mapping;;complete;identical
104;RED_MEAT_0701;Intake of red meat (mammals meat) [g/d];decimal;EPICP_P2;RED_MEAT_0701;direct_mapping;direct_mapping;;complete;identical
105;PROCMEAT_0704;Intake of processed or preserved meat [g/d];decimal;EPICP_P2;PROCMEAT_0704;direct_mapping;direct_mapping;;complete;identical
106;COFFEE_130301;Coffee intake [g/d];decimal;EPICP_P2;COFFEE_130301;direct_mapping;direct_mapping;;complete;identical
107;TEA_130302;Tea intake [g/d];decimal;EPICP_P2;TEA_130302;direct_mapping;direct_mapping;;complete;identical
108;DIETARY_ASSESS_INSTR;Dietary Assessment Instrument;integer;EPICP_P2;__BLANK__;paste;1;1(FFQ);complete;identical
