index;dataschema_variable;label;valueType;input_dataset;input_variables;Mlstr_harmo::rule_category;Mlstr_harmo::algorithm;Mlstr_harmo::comment;Mlstr_harmo::status;Mlstr_harmo::status_detail
26;PREV_CANCER;History of cancer;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
27;FAM1_CHD_STROKE;First degree family history of premature CHD and stroke;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
28;FAM1_DIAB2;First degree family history of T2D;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
29;FAM1_CANCER;First degree family history of cancer;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
30;DRE_SCREEN;Screening, DRE;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
31;PSA_SCREEN;Screening, PSA;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
32;FOBT_SCREEN;Screening, FOBT;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
33;COL_SCREEN;Screening, colonoscopy;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
34;MELANOMA_SCREEN;Screening, skin cancer;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
35;MAMMO_SCREEN;Screening, mammography;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
36;CERVICAL_SCREEN;Screening cervical, smear test;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
37;MED_STAT;Regular use of statins;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
38;MED_NSAID;Regular use of non-steroidal anti-inflammatory drugs;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
39;INC_CVD;CVD event during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
40;AGE_CVD;Age at diagnosis of CVD [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
41;INC_ANGINA;Angina pectoris event during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
42;AGE_ANGINA;Age at diagnosis of angina pectoris [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
43;INC_MI;Myocardial infarction during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
44;AGE_MI;Age at diagnosis of myocardial infarction [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
45;INC_STR;Stroke during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
46;AGE_STR;Age at diagnosis of stroke [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
47;INC_ISC_STR;Cerebral infarction (ischaemic stroke) during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
48;AGE_ISC_STR;Age at diagnosis of cerebral infarction (ischaemic stroke) [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
49;INC_HAEMO_STR;Haemorrhagic stroke during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
50;AGE_HAEMO_STR;Age at diagnosis of haemorrhagic stroke [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
51;INC_HYP;Essential hypertension during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
52;AGE_HYP;Age at diagnosis of essential hypertension [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
53;INC_HF;Heart failure during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
54;AGE_HF;Age at diagnosis of heart failure [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
55;INC_DIAB2;Diabetes mellitus type 2 during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
56;AGE_DIAB2;Age at diagnosis of diabetes mellitus type 2 [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
57;INC_CANCER;Cancer during follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
58;TYPE_CANCER;Type of Cancer (ICD 10, 3 digits,e.g. C18.3);text;DONALD_P2;;impossible;impossible;;impossible;unavailable
59;AGE_CANCER;Age at diagnosis of cancer [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
60;VITAL_ST;Vital status at the end of mortality follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
61;AGE_DEATH;Age at time of death [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
62;VITAL_ST_CVD;Vital status at the end of CVD mortality follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
63;VITAL_ST_CANCER;Vital status at the end of cancer mortality follow-up;integer;DONALD_P2;;impossible;impossible;;impossible;unavailable
64;AGE_FUP;Age at end of follow-up [years];decimal;DONALD_P2;;impossible;impossible;;impossible;unavailable
65;BMI;Body Mass Index at baseline [kg/m²];decimal;DONALD_P2;BMI;direct_mapping;direct_mapping;;complete;identical
66;BMI_FUP;Body Mass Index at follow-up [kg/m²];decimal;DONALD_P2;BMI_FUP;direct_mapping;direct_mapping;;complete;identical
67;BMI_SDS;Body Mass Index Standard Deviation Score at baseline (children studies);decimal;DONALD_P2;BMI_SDS;direct_mapping;direct_mapping;;complete;identical
68;BMI_SDS_FUP;Body Mass Index Standard Deviation Score at follow-up (children studies);decimal;DONALD_P2;BMI_SDS_FUP;impossible;impossible;N/A adult data;impossible;unavailable
69;WAIST_FUP;Waist circumference at follow-up [cm];decimal;DONALD_P2;WAIST_FUP;direct_mapping;direct_mapping;;complete;identical
70;WAIST;Waist circumference at baseline [cm];decimal;DONALD_P2;WAIST;direct_mapping;direct_mapping;;complete;identical
71;HIP;Hip circumference at baseline [cm];decimal;DONALD_P2;HIP;direct_mapping;direct_mapping;;complete;identical
72;HIP_FUP;Hip circumference at follow-up [cm];decimal;DONALD_P2;HIP_FUP;direct_mapping;direct_mapping;;complete;identical
73;FMI_FUP;Fat mass index at follow-up  [kg/m²];decimal;DONALD_P2;FMI_FUP;direct_mapping;direct_mapping;;complete;identical
74;FMI;Fat mass index at baseline  [kg/m²];decimal;DONALD_P2;FMI;direct_mapping;direct_mapping;;complete;identical
75;BODY_FAT_FUP;Body fat precent at follow-up [%];decimal;DONALD_P2;BODY_FAT_FUP;direct_mapping;direct_mapping;;complete;identical
76;BODY_FAT;Body fat precent at baseline  [%];decimal;DONALD_P2;BODY_FAT;direct_mapping;direct_mapping;;complete;identical
77;AGE_ANTH_FUP;Age at anthropometric measurement at follow-up [years];decimal;DONALD_P2;AGE_ANTH_FUP;direct_mapping;direct_mapping;;complete;identical
78;ENERGY;Energy intake [kcal/d];decimal;DONALD_P2;ENERGY;direct_mapping;direct_mapping;;complete;identical
79;CARB;Carbohydrate intake [g/d];decimal;DONALD_P2;CARB;direct_mapping;direct_mapping;;complete;identical
80;PROT;Protein intake [g/d];decimal;DONALD_P2;PROT;direct_mapping;direct_mapping;;complete;identical
81;FAT;Fat intake [g/d];decimal;DONALD_P2;FAT;direct_mapping;direct_mapping;;complete;identical
82;ALC;Alcohol intake [g/d];decimal;DONALD_P2;ALC;direct_mapping;direct_mapping;;complete;identical
83;FIBER;Dietary fiber intake [g/d];decimal;DONALD_P2;FIBER;direct_mapping;direct_mapping;;complete;identical
84;SFA;Saturated fat intake [g/d];decimal;DONALD_P2;SFA;direct_mapping;direct_mapping;;complete;identical
85;MUFA;Monounsaturated fat intake [g/d];decimal;DONALD_P2;MUFA;direct_mapping;direct_mapping;;complete;identical
86;PUFA;Polyunsaturated fat intake [g/d];decimal;DONALD_P2;PUFA;direct_mapping;direct_mapping;;complete;identical
87;TOT_SUGARS;Total sugar intake [g/d];decimal;DONALD_P2;TOT_SUGARS;direct_mapping;direct_mapping;;complete;identical
88;ADD_SUGARS;Added sugar intake [g/d];decimal;DONALD_P2;ADD_SUGARS;direct_mapping;direct_mapping;;complete;identical
89;FREE_SUGARS;Free sugar intake [g/d];decimal;DONALD_P2;FREE_SUGARS;direct_mapping;direct_mapping;;complete;identical
90;GLUC;Glucose intake [g/d];decimal;DONALD_P2;GLUC;direct_mapping;direct_mapping;;complete;identical
91;FRUC;Fructose intake [g/d];decimal;DONALD_P2;FRUC;direct_mapping;direct_mapping;;complete;identical
92;GI;Daily glycaemic index;decimal;DONALD_P2;GI;direct_mapping;direct_mapping;;complete;identical
93;GL;Daily glycaemic load;decimal;DONALD_P2;GL;direct_mapping;direct_mapping;;complete;identical
94;SODIUM;Sodium intake [mg/d];decimal;DONALD_P2;SODIUM;direct_mapping;direct_mapping;;complete;identical
95;SOD_POT_RATIO;Sodium to potassium intake ratio;decimal;DONALD_P2;SOD_POT_RATIO;direct_mapping;direct_mapping;;complete;identical
96;SUGAR_CONFECT_11;Intake of sugar and similar, confectionery and water-based sweet desserts [g/d];decimal;DONALD_P2;SUGAR_CONFECT_11;direct_mapping;direct_mapping;;complete;compatible
97;CAKES_12;Intake of cakes and fine bakery products [g/d];decimal;DONALD_P2;CAKES_12;direct_mapping;direct_mapping;;complete;compatible
98;FRUITVEG_JUICE_1301;Intake of fruit and vegetable juices [g/d];decimal;DONALD_P2;FRUITVEG_JUICE_1301;direct_mapping;direct_mapping;;complete;compatible
99;SOFTDRINKS_1302;Intake of soft drinks [g/d];decimal;DONALD_P2;SOFTDRINKS_1302;direct_mapping;direct_mapping;;complete;compatible
100;ART_SWEETENER_170201;Intake of artificial sweeteners (e.g., aspartam, saccharine) [g/d];decimal;DONALD_P2;ART_SWEETENER_170201;direct_mapping;direct_mapping;;partial;proximate
101;VEGETABLES_02;Vegetable intake [g/d];decimal;DONALD_P2;VEGETABLES_02;direct_mapping;direct_mapping;;complete;compatible
102;LEGUMES_TOT_03;Total legumes intake [g/d];decimal;DONALD_P2;LEGUMES_TOT_03;direct_mapping;direct_mapping;;complete;compatible
103;FRUITS_TOT_04;Total fruit intake [g/d];decimal;DONALD_P2;FRUITS_TOT_04;direct_mapping;direct_mapping;;complete;compatible
104;RED_MEAT_0701;Intake of red meat (mammals meat) [g/d];decimal;DONALD_P2;RED_MEAT_0701;direct_mapping;direct_mapping;;complete;compatible
105;PROCMEAT_0704;Intake of processed or preserved meat [g/d];decimal;DONALD_P2;PROCMEAT_0704;direct_mapping;direct_mapping;;complete;compatible
106;COFFEE_130301;Coffee intake [g/d];decimal;DONALD_P2;COFFEE_130301;direct_mapping;direct_mapping;;complete;compatible
107;TEA_130302;Tea intake [g/d];decimal;DONALD_P2;TEA_130302;direct_mapping;direct_mapping;;complete;compatible
108;DIETARY_ASSESS_INSTR;Dietary Assessment Instrument;integer;DONALD_P2;__BLANK__;paste;3;;complete;identical
